date,day_of_week,month,product_name,category,selling_price,stock_before_sale,payment_method,quantity_sold
2025-07-11,Friday,7,Coffee,Beverage,180,60,UPI,5
2025-06-01,Sunday,6,Biscuit,Snacks,25,61,UPI,19
2025-09-20,Saturday,9,Maggi,Grocery,15,72,UPI,25
2025-07-08,Tuesday,7,Sugar,Grocery,45,49,UPI,9
2025-08-15,Friday,8,Maggi,Grocery,15,53,Cash,17
2025-02-12,Wednesday,2,Milk,Dairy,60,68,UPI,16
2025-05-22,Thursday,5,Toothpaste,Personal Care,95,31,UPI,5
2025-10-07,Tuesday,10,Milk,Dairy,60,51,Cash,19
2025-12-16,Tuesday,12,Bread,Bakery,35,47,Cash,15
2025-10-06,Monday,10,Butter,Dairy,55,77,UPI,8
2025-07-26,Saturday,7,Chips,Snacks,20,86,Cash,18
2025-09-20,Saturday,9,Sugar,Grocery,45,47,UPI,13
2025-08-31,Sunday,8,Biscuit,Snacks,25,74,Cash,17
2025-08-25,Monday,8,Biscuit,Snacks,25,81,UPI,11
2025-08-08,Friday,8,Chips,Snacks,20,44,UPI,11
2025-01-16,Thursday,1,Chips,Snacks,20,38,Cash,10
2025-01-05,Sunday,1,Maggi,Grocery,15,65,UPI,24
2025-07-26,Saturday,7,Rice,Grocery,70,54,Cash,14
2025-01-17,Friday,1,Coffee,Beverage,180,49,Cash,8
2025-11-08,Saturday,11,Chips,Snacks,20,56,Card,23
2025-07-17,Thursday,7,Maggi,Grocery,15,67,UPI,17
2025-08-20,Wednesday,8,Coffee,Beverage,180,30,UPI,5
2025-04-01,Tuesday,4,Toothpaste,Personal Care,95,68,Cash,4
2025-04-12,Saturday,4,Maggi,Grocery,15,60,UPI,22
2025-09-26,Friday,9,Milk,Dairy,60,63,UPI,14
2025-03-29,Saturday,3,Tea,Beverage,120,60,UPI,15
2025-10-02,Thursday,10,Maggi,Grocery,15,91,UPI,24
2025-04-16,Wednesday,4,Juice,Beverage,55,51,UPI,12
2025-09-01,Monday,9,Biscuit,Snacks,25,68,Cash,10
2025-04-14,Monday,4,Milk,Dairy,60,83,Cash,18
2025-01-04,Saturday,1,Milk,Dairy,60,45,Cash,21
2025-05-07,Wednesday,5,Soap,Personal Care,40,47,Card,6
2025-08-24,Sunday,8,Cold Drink,Beverage,40,38,Cash,16
2025-08-22,Friday,8,Milk,Dairy,60,80,Cash,16
2025-07-20,Sunday,7,Chips,Snacks,20,62,UPI,16
2025-08-10,Sunday,8,Cold Drink,Beverage,40,77,UPI,15
2025-07-21,Monday,7,Coffee,Beverage,180,38,Card,3
2025-11-18,Tuesday,11,Bread,Bakery,35,81,Cash,17
2025-09-10,Wednesday,9,Cold Drink,Beverage,40,77,Cash,9
2025-02-09,Sunday,2,Butter,Dairy,55,80,Cash,11
2025-03-26,Wednesday,3,Rice,Grocery,70,40,UPI,7
2025-02-07,Friday,2,Sugar,Grocery,45,53,UPI,9
2025-04-10,Thursday,4,Rice,Grocery,70,30,UPI,8
2025-03-11,Tuesday,3,Maggi,Grocery,15,80,Cash,18
2025-02-04,Tuesday,2,Sugar,Grocery,45,61,Cash,6
2025-08-13,Wednesday,8,Biscuit,Snacks,25,60,Cash,10
2025-03-29,Saturday,3,Chips,Snacks,20,41,UPI,15
2025-07-20,Sunday,7,Maggi,Grocery,15,82,Cash,20
2025-03-20,Thursday,3,Toothpaste,Personal Care,95,49,UPI,7
2025-12-12,Friday,12,Biscuit,Snacks,25,46,UPI,13
2025-11-22,Saturday,11,Maggi,Grocery,15,92,UPI,28
2025-01-03,Friday,1,Maggi,Grocery,15,85,UPI,16
2025-05-08,Thursday,5,Bread,Bakery,35,50,UPI,15
2025-01-15,Wednesday,1,Maggi,Grocery,15,57,Cash,16
2025-02-02,Sunday,2,Toothpaste,Personal Care,95,70,UPI,8
2025-08-01,Friday,8,Bread,Bakery,35,43,Cash,17
2025-11-17,Monday,11,Milk,Dairy,60,54,Card,21
2025-08-08,Friday,8,Rice,Grocery,70,39,UPI,5
2025-03-30,Sunday,3,Milk,Dairy,60,81,UPI,20
2025-08-23,Saturday,8,Rice,Grocery,70,71,Cash,9
2025-07-08,Tuesday,7,Toothpaste,Personal Care,95,28,Card,4
2025-11-03,Monday,11,Rice,Grocery,70,75,UPI,10
2025-10-19,Sunday,10,Butter,Dairy,55,70,UPI,12
2025-07-18,Friday,7,Shampoo,Personal Care,180,43,UPI,2
2025-12-19,Friday,12,Biscuit,Snacks,25,73,UPI,11
2025-11-08,Saturday,11,Milk,Dairy,60,81,Cash,29
2025-10-28,Tuesday,10,Bread,Bakery,35,37,Cash,16
2025-06-08,Sunday,6,Cold Drink,Beverage,40,91,UPI,23
2025-03-12,Wednesday,3,Maggi,Grocery,15,69,UPI,18
2025-04-15,Tuesday,4,Bread,Bakery,35,48,Card,13
2025-08-16,Saturday,8,Soap,Personal Care,40,45,UPI,8
2025-01-21,Tuesday,1,Chips,Snacks,20,82,Card,12
2025-05-28,Wednesday,5,Toothpaste,Personal Care,95,38,Cash,4
2025-05-05,Monday,5,Milk,Dairy,60,69,UPI,15
2025-05-08,Thursday,5,Juice,Beverage,55,74,Card,16
2025-04-04,Friday,4,Tea,Beverage,120,70,UPI,10
2025-02-05,Wednesday,2,Cold Drink,Beverage,40,30,Cash,7
2025-04-15,Tuesday,4,Bread,Bakery,35,39,UPI,14
2025-04-15,Tuesday,4,Tea,Beverage,120,60,UPI,8
2025-06-09,Monday,6,Biscuit,Snacks,25,76,UPI,10
2025-11-07,Friday,11,Rice,Grocery,70,48,Cash,10
2025-04-14,Monday,4,Butter,Dairy,55,76,UPI,6
2025-07-04,Friday,7,Juice,Beverage,55,52,UPI,8
2025-09-16,Tuesday,9,Sugar,Grocery,45,77,UPI,10
2025-09-04,Thursday,9,Bread,Bakery,35,81,UPI,13
2025-06-03,Tuesday,6,Chips,Snacks,20,66,UPI,12
2025-05-12,Monday,5,Biscuit,Snacks,25,61,UPI,12
2025-10-15,Wednesday,10,Milk,Dairy,60,60,UPI,19
2025-03-21,Friday,3,Sugar,Grocery,45,27,UPI,7
2025-07-11,Friday,7,Tea,Beverage,120,55,Card,10
2025-07-11,Friday,7,Juice,Beverage,55,59,UPI,8
2025-02-06,Thursday,2,Butter,Dairy,55,29,Card,7
2025-10-17,Friday,10,Maggi,Grocery,15,88,UPI,20
2025-06-28,Saturday,6,Milk,Dairy,60,84,Cash,24
2025-11-30,Sunday,11,Biscuit,Snacks,25,56,UPI,21
2025-07-05,Saturday,7,Juice,Beverage,55,45,Cash,9
2025-03-17,Monday,3,Juice,Beverage,55,42,Cash,7
2025-03-24,Monday,3,Juice,Beverage,55,32,Cash,5
2025-07-16,Wednesday,7,Toothpaste,Personal Care,95,72,Cash,7
2025-09-23,Tuesday,9,Cold Drink,Beverage,40,54,UPI,7
2025-12-21,Sunday,12,Rice,Grocery,70,68,Cash,14
2025-06-07,Saturday,6,Rice,Grocery,70,37,Cash,11
2025-06-26,Thursday,6,Biscuit,Snacks,25,47,Cash,10
2025-07-23,Wednesday,7,Juice,Beverage,55,27,Card,7
2025-01-01,Wednesday,1,Chips,Snacks,20,32,Cash,8
2025-08-02,Saturday,8,Rice,Grocery,70,43,UPI,13
2025-03-10,Monday,3,Bread,Bakery,35,65,UPI,14
2025-08-19,Tuesday,8,Juice,Beverage,55,42,UPI,9
2025-04-04,Friday,4,Maggi,Grocery,15,53,Card,17
2025-08-14,Thursday,8,Cold Drink,Beverage,40,36,Card,10
2025-05-31,Saturday,5,Bread,Bakery,35,46,UPI,19
2025-10-27,Monday,10,Milk,Dairy,60,71,Cash,20
2025-02-01,Saturday,2,Maggi,Grocery,15,83,Cash,21
2025-02-19,Wednesday,2,Butter,Dairy,55,58,Cash,5
2025-09-24,Wednesday,9,Rice,Grocery,70,58,UPI,7
2025-08-08,Friday,8,Milk,Dairy,60,59,Cash,16
2025-06-11,Wednesday,6,Milk,Dairy,60,58,Cash,15
2025-01-30,Thursday,1,Rice,Grocery,70,48,Cash,7
2025-12-24,Wednesday,12,Maggi,Grocery,15,85,Cash,19
2025-01-14,Tuesday,1,Juice,Beverage,55,36,Card,9
2025-12-25,Thursday,12,Milk,Dairy,60,58,UPI,15
2025-09-01,Monday,9,Toothpaste,Personal Care,95,54,Cash,8
2025-11-23,Sunday,11,Maggi,Grocery,15,47,Card,25
2025-12-14,Sunday,12,Biscuit,Snacks,25,74,UPI,16
2025-02-11,Tuesday,2,Biscuit,Snacks,25,58,Card,11
2025-09-01,Monday,9,Juice,Beverage,55,71,UPI,5
2025-12-31,Wednesday,12,Soap,Personal Care,40,56,Card,3
2025-09-16,Tuesday,9,Chips,Snacks,20,36,UPI,8
2025-12-11,Thursday,12,Maggi,Grocery,15,69,UPI,20
2025-03-01,Saturday,3,Sugar,Grocery,45,51,UPI,16
2025-12-04,Thursday,12,Bread,Bakery,35,39,UPI,13
2025-03-24,Monday,3,Biscuit,Snacks,25,55,Cash,11
2025-05-12,Monday,5,Bread,Bakery,35,78,UPI,16
2025-10-01,Wednesday,10,Maggi,Grocery,15,91,Cash,21
2025-10-22,Wednesday,10,Cold Drink,Beverage,40,54,Card,10
2025-07-15,Tuesday,7,Biscuit,Snacks,25,60,Cash,13
2025-03-01,Saturday,3,Bread,Bakery,35,45,UPI,18
2025-04-07,Monday,4,Biscuit,Snacks,25,65,UPI,9
2025-07-14,Monday,7,Chips,Snacks,20,79,UPI,12
2025-10-02,Thursday,10,Maggi,Grocery,15,69,UPI,22
2025-12-14,Sunday,12,Milk,Dairy,60,84,Cash,22
2025-07-22,Tuesday,7,Bread,Bakery,35,67,Card,13
2025-06-01,Sunday,6,Milk,Dairy,60,84,UPI,21
2025-03-16,Sunday,3,Soap,Personal Care,40,49,UPI,9
2025-03-05,Wednesday,3,Butter,Dairy,55,71,Cash,6
2025-04-21,Monday,4,Shampoo,Personal Care,180,42,Cash,4
2025-06-20,Friday,6,Rice,Grocery,70,71,UPI,6
2025-04-26,Saturday,4,Biscuit,Snacks,25,64,Cash,13
2025-12-04,Thursday,12,Milk,Dairy,60,36,UPI,15
2025-12-14,Sunday,12,Milk,Dairy,60,90,UPI,22
2025-05-25,Sunday,5,Maggi,Grocery,15,86,Card,22
2025-03-09,Sunday,3,Rice,Grocery,70,37,Cash,14
2025-08-23,Saturday,8,Biscuit,Snacks,25,45,UPI,17
2025-03-16,Sunday,3,Sugar,Grocery,45,78,UPI,11
2025-07-05,Saturday,7,Toothpaste,Personal Care,95,74,Cash,11
2025-07-12,Saturday,7,Cold Drink,Beverage,40,36,UPI,13
2025-04-02,Wednesday,4,Butter,Dairy,55,31,Card,4
2025-10-31,Friday,10,Toothpaste,Personal Care,95,70,Cash,10
2025-03-02,Sunday,3,Bread,Bakery,35,71,UPI,20
2025-03-30,Sunday,3,Soap,Personal Care,40,77,UPI,8
2025-07-15,Tuesday,7,Chips,Snacks,20,70,Cash,10
2025-03-03,Monday,3,Milk,Dairy,60,39,UPI,14
2025-09-18,Thursday,9,Toothpaste,Personal Care,95,26,Cash,5
2025-09-03,Wednesday,9,Butter,Dairy,55,70,Cash,6
2025-04-03,Thursday,4,Chips,Snacks,20,61,Card,11
2025-06-02,Monday,6,Biscuit,Snacks,25,41,UPI,13
2025-10-03,Friday,10,Maggi,Grocery,15,86,UPI,22
2025-10-02,Thursday,10,Coffee,Beverage,180,61,Cash,8
2025-11-30,Sunday,11,Tea,Beverage,120,75,Cash,17
2025-08-17,Sunday,8,Maggi,Grocery,15,43,UPI,21
2025-03-24,Monday,3,Bread,Bakery,35,68,UPI,13
2025-02-13,Thursday,2,Biscuit,Snacks,25,61,UPI,9
2025-03-29,Saturday,3,Butter,Dairy,55,45,UPI,10
2025-09-23,Tuesday,9,Juice,Beverage,55,69,UPI,7
2025-09-09,Tuesday,9,Bread,Bakery,35,68,Card,15
2025-11-07,Friday,11,Butter,Dairy,55,69,Cash,7
2025-04-07,Monday,4,Bread,Bakery,35,53,Card,14
2025-03-10,Monday,3,Bread,Bakery,35,72,UPI,17
2025-03-07,Friday,3,Milk,Dairy,60,65,UPI,18
2025-07-15,Tuesday,7,Milk,Dairy,60,60,UPI,15
2025-12-13,Saturday,12,Juice,Beverage,55,66,UPI,12
2025-05-18,Sunday,5,Shampoo,Personal Care,180,63,Cash,7
2025-11-06,Thursday,11,Chips,Snacks,20,43,UPI,14
2025-07-14,Monday,7,Chips,Snacks,20,66,UPI,8
2025-09-30,Tuesday,9,Milk,Dairy,60,77,UPI,14
2025-11-24,Monday,11,Maggi,Grocery,15,61,Cash,20
2025-04-26,Saturday,4,Bread,Bakery,35,44,UPI,18
2025-07-13,Sunday,7,Butter,Dairy,55,38,UPI,7
2025-10-29,Wednesday,10,Cold Drink,Beverage,40,64,UPI,11
2025-05-25,Sunday,5,Coffee,Beverage,180,70,UPI,12
2025-06-12,Thursday,6,Maggi,Grocery,15,50,UPI,19
2025-09-30,Tuesday,9,Biscuit,Snacks,25,71,Card,13
2025-10-31,Friday,10,Rice,Grocery,70,30,Cash,10
2025-12-03,Wednesday,12,Biscuit,Snacks,25,39,UPI,10
2025-01-28,Tuesday,1,Biscuit,Snacks,25,76,Cash,11
2025-08-03,Sunday,8,Toothpaste,Personal Care,95,59,Card,11
2025-09-15,Monday,9,Chips,Snacks,20,47,Card,10
2025-04-28,Monday,4,Tea,Beverage,120,69,Card,9
2025-07-28,Monday,7,Juice,Beverage,55,32,Cash,7
2025-05-03,Saturday,5,Maggi,Grocery,15,76,UPI,20
2025-10-11,Saturday,10,Biscuit,Snacks,25,83,UPI,20
2025-09-03,Wednesday,9,Biscuit,Snacks,25,64,Cash,12
2025-09-30,Tuesday,9,Toothpaste,Personal Care,95,49,UPI,4
2025-01-04,Saturday,1,Bread,Bakery,35,90,UPI,23
2025-12-05,Friday,12,Butter,Dairy,55,71,Cash,8
2025-03-28,Friday,3,Soap,Personal Care,40,40,UPI,6
2025-03-10,Monday,3,Milk,Dairy,60,60,Card,18
2025-07-14,Monday,7,Rice,Grocery,70,49,Card,6
2025-12-14,Sunday,12,Milk,Dairy,60,91,Card,22
2025-09-05,Friday,9,Milk,Dairy,60,52,UPI,16
2025-10-19,Sunday,10,Biscuit,Snacks,25,81,UPI,20
2025-08-26,Tuesday,8,Cold Drink,Beverage,40,61,UPI,10
2025-08-24,Sunday,8,Maggi,Grocery,15,65,UPI,23
2025-04-06,Sunday,4,Milk,Dairy,60,42,UPI,22
2025-02-13,Thursday,2,Tea,Beverage,120,63,Card,11
2025-09-07,Sunday,9,Rice,Grocery,70,78,Cash,9
2025-07-22,Tuesday,7,Bread,Bakery,35,54,UPI,15
2025-10-02,Thursday,10,Cold Drink,Beverage,40,58,Cash,10
2025-03-13,Thursday,3,Sugar,Grocery,45,75,UPI,8
2025-12-30,Tuesday,12,Milk,Dairy,60,42,UPI,15
2025-07-22,Tuesday,7,Maggi,Grocery,15,86,UPI,19
2025-12-08,Monday,12,Maggi,Grocery,15,67,Card,17
2025-03-02,Sunday,3,Butter,Dairy,55,68,UPI,13
2025-03-07,Friday,3,Toothpaste,Personal Care,95,74,Cash,6
2025-09-14,Sunday,9,Cold Drink,Beverage,40,40,Card,13
2025-03-06,Thursday,3,Chips,Snacks,20,51,UPI,9
2025-05-02,Friday,5,Biscuit,Snacks,25,72,Cash,9
2025-11-02,Sunday,11,Sugar,Grocery,45,55,UPI,17
2025-08-08,Friday,8,Maggi,Grocery,15,76,UPI,17
2025-05-08,Thursday,5,Tea,Beverage,120,78,UPI,9
2025-12-25,Thursday,12,Milk,Dairy,60,77,Cash,15
2025-12-28,Sunday,12,Bread,Bakery,35,79,UPI,20
2025-10-30,Thursday,10,Butter,Dairy,55,35,UPI,8
2025-04-09,Wednesday,4,Maggi,Grocery,15,64,UPI,17
2025-01-27,Monday,1,Bread,Bakery,35,62,UPI,16
2025-04-29,Tuesday,4,Biscuit,Snacks,25,51,UPI,10
2025-08-07,Thursday,8,Maggi,Grocery,15,55,UPI,16
2025-06-29,Sunday,6,Milk,Dairy,60,61,Card,21
2025-01-01,Wednesday,1,Bread,Bakery,35,75,Cash,13
2025-08-30,Saturday,8,Bread,Bakery,35,48,UPI,22
2025-09-09,Tuesday,9,Bread,Bakery,35,56,UPI,15
2025-01-07,Tuesday,1,Maggi,Grocery,15,89,Card,20
2025-07-05,Saturday,7,Milk,Dairy,60,83,UPI,25
2025-04-18,Friday,4,Toothpaste,Personal Care,95,52,UPI,8
2025-11-19,Wednesday,11,Maggi,Grocery,15,75,Card,18
2025-04-08,Tuesday,4,Cold Drink,Beverage,40,41,UPI,15
2025-06-25,Wednesday,6,Tea,Beverage,120,75,UPI,9
2025-10-01,Wednesday,10,Biscuit,Snacks,25,40,UPI,12
2025-05-10,Saturday,5,Tea,Beverage,120,59,UPI,16
2025-08-12,Tuesday,8,Biscuit,Snacks,25,59,UPI,9
2025-09-15,Monday,9,Juice,Beverage,55,35,Cash,5
2025-03-08,Saturday,3,Biscuit,Snacks,25,70,UPI,14
2025-04-08,Tuesday,4,Butter,Dairy,55,58,Cash,7
2025-02-08,Saturday,2,Cold Drink,Beverage,40,81,UPI,13
2025-07-19,Saturday,7,Coffee,Beverage,180,50,UPI,13
2025-10-20,Monday,10,Maggi,Grocery,15,87,UPI,23
2025-09-20,Saturday,9,Juice,Beverage,55,80,Cash,15
2025-04-23,Wednesday,4,Milk,Dairy,60,81,UPI,16
2025-04-25,Friday,4,Maggi,Grocery,15,70,UPI,16
2025-03-17,Monday,3,Maggi,Grocery,15,46,UPI,18
2025-11-25,Tuesday,11,Chips,Snacks,20,66,UPI,12
2025-11-20,Thursday,11,Toothpaste,Personal Care,95,35,Card,10
2025-05-16,Friday,5,Cold Drink,Beverage,40,63,Card,17
2025-01-30,Thursday,1,Milk,Dairy,60,56,UPI,14
2025-04-01,Tuesday,4,Butter,Dairy,55,27,UPI,6
2025-10-26,Sunday,10,Butter,Dairy,55,74,Cash,14
2025-08-15,Friday,8,Tea,Beverage,120,48,UPI,8
2025-07-22,Tuesday,7,Coffee,Beverage,180,52,UPI,4
2025-07-08,Tuesday,7,Biscuit,Snacks,25,60,UPI,10
2025-04-05,Saturday,4,Bread,Bakery,35,74,UPI,18
2025-11-28,Friday,11,Biscuit,Snacks,25,52,UPI,13
2025-07-21,Monday,7,Bread,Bakery,35,49,UPI,17
2025-05-06,Tuesday,5,Maggi,Grocery,15,80,Card,19
2025-09-27,Saturday,9,Maggi,Grocery,15,78,UPI,20
2025-02-26,Wednesday,2,Rice,Grocery,70,73,Cash,5
2025-03-09,Sunday,3,Juice,Beverage,55,46,UPI,9
2025-01-07,Tuesday,1,Shampoo,Personal Care,180,71,UPI,1
2025-06-23,Monday,6,Biscuit,Snacks,25,41,UPI,9
2025-08-16,Saturday,8,Biscuit,Snacks,25,56,UPI,15
2025-10-06,Monday,10,Bread,Bakery,35,48,UPI,21
2025-10-06,Monday,10,Maggi,Grocery,15,72,Card,20
2025-01-01,Wednesday,1,Rice,Grocery,70,27,UPI,6
2025-06-30,Monday,6,Rice,Grocery,70,41,Card,7
2025-12-18,Thursday,12,Toothpaste,Personal Care,95,55,UPI,4
2025-02-22,Saturday,2,Maggi,Grocery,15,47,Cash,23
2025-02-13,Thursday,2,Maggi,Grocery,15,74,UPI,16
2025-06-21,Saturday,6,Sugar,Grocery,45,77,UPI,14
2025-12-18,Thursday,12,Cold Drink,Beverage,40,67,Cash,8
2025-02-23,Sunday,2,Milk,Dairy,60,84,UPI,22
2025-12-31,Wednesday,12,Milk,Dairy,60,84,UPI,14
2025-03-18,Tuesday,3,Juice,Beverage,55,46,UPI,6
2025-09-02,Tuesday,9,Sugar,Grocery,45,33,Cash,6
2025-05-23,Friday,5,Juice,Beverage,55,51,Card,11
2025-07-17,Thursday,7,Bread,Bakery,35,55,UPI,15
2025-07-31,Thursday,7,Sugar,Grocery,45,80,Cash,10
2025-12-01,Monday,12,Bread,Bakery,35,58,UPI,14
2025-10-01,Wednesday,10,Tea,Beverage,120,70,Cash,16
2025-10-25,Saturday,10,Rice,Grocery,70,49,UPI,14
2025-01-09,Thursday,1,Bread,Bakery,35,70,UPI,15
2025-02-26,Wednesday,2,Maggi,Grocery,15,58,UPI,16
2025-03-13,Thursday,3,Chips,Snacks,20,59,UPI,10
2025-08-04,Monday,8,Chips,Snacks,20,42,Cash,9
2025-03-12,Wednesday,3,Maggi,Grocery,15,80,Cash,16
2025-01-14,Tuesday,1,Rice,Grocery,70,51,UPI,8
2025-10-25,Saturday,10,Maggi,Grocery,15,58,UPI,28
2025-02-10,Monday,2,Milk,Dairy,60,39,UPI,15
2025-08-02,Saturday,8,Chips,Snacks,20,63,Cash,13
2025-12-24,Wednesday,12,Biscuit,Snacks,25,61,UPI,11
2025-11-27,Thursday,11,Milk,Dairy,60,45,UPI,18
2025-01-17,Friday,1,Cold Drink,Beverage,40,78,UPI,10
2025-07-22,Tuesday,7,Bread,Bakery,35,79,Card,16
2025-12-31,Wednesday,12,Sugar,Grocery,45,64,UPI,8
2025-08-05,Tuesday,8,Biscuit,Snacks,25,47,Card,10
2025-03-06,Thursday,3,Tea,Beverage,120,53,Cash,8
2025-04-05,Saturday,4,Bread,Bakery,35,48,Cash,24
2025-06-10,Tuesday,6,Sugar,Grocery,45,53,UPI,9
2025-11-28,Friday,11,Chips,Snacks,20,51,UPI,14
2025-11-05,Wednesday,11,Maggi,Grocery,15,55,UPI,20
2025-02-03,Monday,2,Tea,Beverage,120,66,UPI,8
2025-04-07,Monday,4,Cold Drink,Beverage,40,76,Card,16
2025-02-13,Thursday,2,Bread,Bakery,35,73,UPI,17
2025-09-05,Friday,9,Butter,Dairy,55,27,UPI,4
2025-01-05,Sunday,1,Juice,Beverage,55,57,UPI,12
2025-07-20,Sunday,7,Milk,Dairy,60,84,Cash,20
2025-09-15,Monday,9,Milk,Dairy,60,66,Cash,14
2025-10-28,Tuesday,10,Bread,Bakery,35,78,Card,21
2025-03-24,Monday,3,Maggi,Grocery,15,80,UPI,17
2025-02-17,Monday,2,Cold Drink,Beverage,40,40,Cash,7
2025-03-24,Monday,3,Toothpaste,Personal Care,95,61,Card,8
2025-09-25,Thursday,9,Soap,Personal Care,40,52,Cash,4
2025-07-04,Friday,7,Milk,Dairy,60,65,UPI,18
2025-12-16,Tuesday,12,Biscuit,Snacks,25,47,UPI,12
2025-02-08,Saturday,2,Soap,Personal Care,40,70,Card,10
2025-01-08,Wednesday,1,Maggi,Grocery,15,86,Card,17
2025-02-14,Friday,2,Tea,Beverage,120,36,UPI,10
2025-06-01,Sunday,6,Bread,Bakery,35,54,Cash,17
2025-02-06,Thursday,2,Milk,Dairy,60,80,Cash,15
2025-08-31,Sunday,8,Milk,Dairy,60,83,Card,22
2025-10-19,Sunday,10,Juice,Beverage,55,53,UPI,15
2025-12-15,Monday,12,Cold Drink,Beverage,40,55,UPI,7
2025-06-10,Tuesday,6,Chips,Snacks,20,35,Cash,10
2025-05-15,Thursday,5,Tea,Beverage,120,66,Card,7
2025-05-06,Tuesday,5,Maggi,Grocery,15,40,UPI,20
2025-07-12,Saturday,7,Maggi,Grocery,15,69,Card,24
2025-08-25,Monday,8,Bread,Bakery,35,55,UPI,13
2025-08-27,Wednesday,8,Toothpaste,Personal Care,95,29,UPI,4
2025-07-23,Wednesday,7,Maggi,Grocery,15,51,UPI,19
2025-06-25,Wednesday,6,Maggi,Grocery,15,71,UPI,20
2025-02-28,Friday,2,Biscuit,Snacks,25,60,UPI,11
2025-08-29,Friday,8,Bread,Bakery,35,74,UPI,14
2025-11-04,Tuesday,11,Coffee,Beverage,180,83,UPI,13
2025-01-28,Tuesday,1,Sugar,Grocery,45,28,Card,7
2025-05-19,Monday,5,Toothpaste,Personal Care,95,66,UPI,6
2025-05-21,Wednesday,5,Bread,Bakery,35,41,UPI,16
2025-08-03,Sunday,8,Biscuit,Snacks,25,79,Card,17
2025-01-28,Tuesday,1,Bread,Bakery,35,60,UPI,13
2025-03-26,Wednesday,3,Biscuit,Snacks,25,52,Card,10
2025-10-02,Thursday,10,Sugar,Grocery,45,54,Card,12
2025-01-06,Monday,1,Coffee,Beverage,180,46,UPI,14
2025-11-12,Wednesday,11,Toothpaste,Personal Care,95,71,Card,9
2025-06-12,Thursday,6,Juice,Beverage,55,60,Card,11
2025-06-12,Thursday,6,Tea,Beverage,120,77,Card,7
2025-09-24,Wednesday,9,Rice,Grocery,70,53,Card,5
2025-11-21,Friday,11,Cold Drink,Beverage,40,41,UPI,15
2025-04-07,Monday,4,Biscuit,Snacks,25,76,UPI,12
2025-07-13,Sunday,7,Bread,Bakery,35,52,Card,19
2025-10-23,Thursday,10,Butter,Dairy,55,51,UPI,8
2025-09-15,Monday,9,Cold Drink,Beverage,40,70,UPI,6
2025-07-31,Thursday,7,Butter,Dairy,55,49,UPI,7
2025-09-25,Thursday,9,Tea,Beverage,120,36,Card,9
2025-07-11,Friday,7,Sugar,Grocery,45,62,Cash,7
2025-07-15,Tuesday,7,Tea,Beverage,120,71,Cash,9
2025-05-26,Monday,5,Sugar,Grocery,45,36,Card,10
2025-02-23,Sunday,2,Chips,Snacks,20,70,Card,11
2025-11-16,Sunday,11,Maggi,Grocery,15,80,Cash,28
2025-05-29,Thursday,5,Maggi,Grocery,15,52,UPI,19
2025-07-15,Tuesday,7,Sugar,Grocery,45,38,Card,6
2025-06-29,Sunday,6,Juice,Beverage,55,42,Card,22
2025-09-17,Wednesday,9,Chips,Snacks,20,47,Card,10
2025-08-01,Friday,8,Milk,Dairy,60,35,Card,15
2025-01-08,Wednesday,1,Rice,Grocery,70,34,Cash,5
2025-09-23,Tuesday,9,Chips,Snacks,20,52,UPI,12
2025-08-09,Saturday,8,Juice,Beverage,55,58,UPI,13
2025-01-27,Monday,1,Toothpaste,Personal Care,95,55,UPI,8
2025-03-30,Sunday,3,Shampoo,Personal Care,180,62,UPI,9
2025-12-30,Tuesday,12,Bread,Bakery,35,66,UPI,14
2025-07-20,Sunday,7,Coffee,Beverage,180,42,Card,12
2025-02-17,Monday,2,Bread,Bakery,35,60,UPI,13
2025-03-20,Thursday,3,Biscuit,Snacks,25,68,Cash,9
2025-02-10,Monday,2,Juice,Beverage,55,53,UPI,9
2025-08-21,Thursday,8,Biscuit,Snacks,25,42,UPI,11
2025-06-02,Monday,6,Cold Drink,Beverage,40,51,Cash,16
2025-07-13,Sunday,7,Chips,Snacks,20,50,UPI,13
2025-01-12,Sunday,1,Bread,Bakery,35,47,UPI,20
2025-02-24,Monday,2,Soap,Personal Care,40,41,UPI,3
2025-02-09,Sunday,2,Bread,Bakery,35,54,UPI,21
2025-01-12,Sunday,1,Tea,Beverage,120,79,UPI,19
2025-07-12,Saturday,7,Toothpaste,Personal Care,95,42,UPI,12
2025-04-02,Wednesday,4,Maggi,Grocery,15,80,Cash,20
2025-06-25,Wednesday,6,Maggi,Grocery,15,68,Card,18
2025-01-03,Friday,1,Soap,Personal Care,40,56,Cash,3
2025-04-09,Wednesday,4,Juice,Beverage,55,68,UPI,14
2025-03-20,Thursday,3,Tea,Beverage,120,51,UPI,8
2025-06-17,Tuesday,6,Bread,Bakery,35,48,UPI,14
2025-03-06,Thursday,3,Biscuit,Snacks,25,48,UPI,11
2025-06-28,Saturday,6,Juice,Beverage,55,73,Cash,24
2025-09-20,Saturday,9,Tea,Beverage,120,50,UPI,14
2025-05-24,Saturday,5,Toothpaste,Personal Care,95,67,Cash,10
2025-03-26,Wednesday,3,Coffee,Beverage,180,70,UPI,4
2025-08-05,Tuesday,8,Cold Drink,Beverage,40,77,UPI,10
2025-02-25,Tuesday,2,Milk,Dairy,60,62,UPI,18
2025-07-11,Friday,7,Coffee,Beverage,180,51,UPI,3
2025-09-19,Friday,9,Maggi,Grocery,15,75,UPI,18
